tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1163342,AmazonHelp,False,Tue Oct 24 17:14:00 +0000 2017,"@393654 Oh no! Have you tried to clear cache/cookies?  Also, are you using the shopping app or the desktop version? ^CC",1163343,1163344
2291839,AmazonHelp,False,Sat Nov 11 12:09:26 +0000 2017,"@665604 I understand your concern, we certainly did not expect this to happen, please fill this form: https://t.co/beaaDm0muc and we’ll contact you soon. ^SU",2291840,2291841
765778,AmazonHelp,False,Sat Nov 25 09:01:27 +0000 2017,@277609 Sorry to hear this. Do you know which carrier delivered this parcel? ^BZ,,765779
463413,AmazonHelp,False,Fri Dec 01 03:03:01 +0000 2017,@146675 I'm sorry for the delay! We'd like to make sure you get your package! Please let us know if you don't receive your package by Sunday. ^AR,,463414
1566972,AmazonHelp,False,Tue Oct 17 05:32:57 +0000 2017,@483629 ご連絡の内容は、Amazonからのメールではありません。Amazonを装ったサイトやメールを利用してお客様の情報を不正に取得しようとする悪質な詐欺が発生しています。身に覚えのないメールに連絡や、個人情報の登録等をいただかないようお気を付けください。TY,1566971,1566973
1398507,AmazonHelp,False,Sat Oct 28 16:01:55 +0000 2017,@445085 feedback to the relevant team for improvements. Stay tuned.  2/2 ^KH,,1398505
2284753,AmazonHelp,False,Sat Nov 11 15:37:29 +0000 2017,"@663941 Excelente, espero que pronto puedas conseguirlo y así seguir disfrutando de la lectura. 😉 ^KA",,2284751
1767546,AmazonHelp,False,Tue Nov 07 22:37:30 +0000 2017,"@531483 Thank you for letting us know! Please, reach out to us so we look more into your delivery: https://t.co/JzP7hlA23B ^EB",,1767544
1600490,AmazonHelp,False,Tue Oct 24 06:57:27 +0000 2017,@491409 突然失礼いたします、公式サポートです。誠に申し訳ございませんが、当サイトは複数の配送センターで商品を管理している関係上「できる限り商品をまとめて発送」をご選択いただいた場合でも発送が分かれることがございます。https://t.co/A0Y1PPNepO TN,,1600491
2463889,AmazonHelp,False,Wed Nov 15 09:32:24 +0000 2017,"@601411 Hi Steve, you can reach out to us directly via the Prime Now app, with your photo and we can pass your feedback along.^KI",,2463890
987111,AmazonHelp,False,Sat Oct 14 10:38:00 +0000 2017,"@353909 I'll help you with this, however, I'm unable to find this product on our website. ^SU (1/2)",,987110
543571,AmazonHelp,False,Sat Dec 02 17:18:00 +0000 2017,@246248 The resolution provided in the e-mail is the best we could offer at the moment. We would request your cooperation here. ^CB,543572,543570
354685,AmazonHelp,False,Mon Oct 30 19:54:00 +0000 2017,"@200301 Assim o coração não aguenta, né Gabi! ❤ ^DA",354684,354686
917606,AmazonHelp,False,Sat Oct 21 08:22:28 +0000 2017,@336428 Please reply to the email received from us and we shall get back to you on this. ^SH,917604,917607
1801020,AmazonHelp,False,Sun Oct 29 00:26:00 +0000 2017,"@541158 Oh no, I'm sorry to see this! Please contact us so we may review any possible warranty options: https://t.co/hApLpMlfHN ^WM",,1801021
2762036,AmazonHelp,False,Tue Nov 21 07:14:29 +0000 2017,@772733 ご迷惑をおかけしております。お届けした商品に問題があった場合、Amazonが発送する商品は返品・交換（可能な商品のみ）にて対応させていただいております。お手数ですが、リンクをご参照の上お手続きください。https://t.co/TYbxdUDknb TN,,2762035
2885723,AmazonHelp,False,Tue Nov 28 13:01:31 +0000 2017,@800373 Sorry to hear you had a negative experience. If you'd like to reach out to us via the following link: https://t.co/JzP7hlA23B we can chase your escalation for you.^TI,2885724,2885722
1149699,AmazonHelp,False,Sun Oct 15 17:26:27 +0000 2017,"@390546 This isn't what we expect, truly sorry! Who is the carrier delivering? Check here: https://t.co/Y5jpI9gRhE ^JE",,1149700
1366064,AmazonHelp,False,Sat Nov 25 12:39:51 +0000 2017,"@438017 We would like to look into your deliveries further with you so we can assist. We do not have access to account specific information via Twitter, so if you can connect with us via phone or chat here: https://t.co/JzP7hlA23B we'd be happy to help! ^TE",1366065,1366066
138184,AmazonHelp,False,Fri Nov 24 15:37:00 +0000 2017,@147125 Vielleicht kann als vorübergehende Lösung jemand für dich bestellen? ^AM,138185,138183
865597,AmazonHelp,False,Fri Oct 13 15:13:01 +0000 2017,"@325561 Lamento cualquier inconveniente, David, ¿Podrías comentarnos más sobre lo que ha ocurrido sin publicar detalles de tu cuenta?^AZ","865598,865599",865600
2964055,AmazonHelp,False,Wed Nov 29 22:20:53 +0000 2017,"@817836 Again, we would still like to help. Without providing personal information, please explain the problem that you are having. Was your shipment late? Did it not arrive? Etc. ^TL","2964056,2964057,2964058",2964053
318803,AmazonHelp,False,Sat Oct 07 10:54:51 +0000 2017,"@192054 Sorry about the delay, Chandan. Please connect with us here: https://t.co/HQhpS2qeEd and we'll sort this out. ^MS",,318802
2615190,AmazonHelp,False,Fri Nov 17 13:48:36 +0000 2017,"@739232 I apologize for the inconvenience, Vishal. Please share your details here: https://t.co/beaaDm0muc and we’ll check this out for you. Also, please don't provide your account details, as we consider it to be personal information. Our Twitter page is public. ​^NK",,2615191
1380932,AmazonHelp,False,Sat Oct 28 05:54:00 +0000 2017,@214772 I'm unable to comprehend your issue. Can you please elaborate so that we can help you accordingly in the best possible way? ^SI,1380933,1380934
477838,AmazonHelp,False,Fri Dec 01 14:00:00 +0000 2017,"@125400 I'm extremely sorry about the hassle you've been through for this order, Hitesh. Please provide your feedback through the link provided earlier so that we can investigate and work on it to ensure it is not repeated for your future orders. ^NK",,477836
2265498,AmazonHelp,False,Sat Nov 11 05:24:36 +0000 2017,@435768 I'm sorry about the hassle with the courier. Please get in touch with our support team here:  https://t.co/vlvfJr4nN9. We'll look into it. ^SB,,2265499
2902473,AmazonHelp,False,Tue Nov 28 18:44:00 +0000 2017,@803911 Poi non potrai più farne a meno! 😜 ^CS,,2902474
1327789,AmazonHelp,False,Fri Oct 27 12:04:31 +0000 2017,"@206629 If you were unable to share your details using the previous link, please try this one: https://t.co/beaaDm0muc ^RS",,382225
1570296,AmazonHelp,False,Sat Nov 04 17:28:00 +0000 2017,@484260 I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^PJ,,1570294
569125,AmazonHelp,False,Sun Dec 03 03:09:00 +0000 2017,@253554 I'm so sorry for the poor experience! We strive to meet the delivery date given in checkout. What's the most current tracking shown here: https://t.co/PyACxvY8Qo ^AG,569126,569127
1637888,AmazonHelp,False,Sun Nov 05 22:00:39 +0000 2017,"@500898 Hola, lamentamos lo sucedido, podrías informarnos, ¿recibiste el correo de confirmación de tu pedido? ^HC",,1637889
376294,AmazonHelp,False,Mon Oct 09 02:56:28 +0000 2017,@205265 please reach us via the link provided earlier and we'll reach out to you soon. (2/2) ^VM,,376295
1172188,AmazonHelp,False,Tue Oct 24 19:49:13 +0000 2017,@391449 I can see how this is troubling! Pls have your dad contact to us by phone at the number listed here: https://t.co/zYVX1Qi29G ^CS,,1172189
1318252,AmazonHelp,False,Fri Oct 27 08:28:30 +0000 2017,@169195 what was the offer for the cash back ? We’ll look into it. 2/2 ^SB,1318253,1318254
493315,AmazonHelp,False,Fri Dec 01 17:32:30 +0000 2017,@232607 We never want you to feel misguided when you shop with us. Have we missed the estimated delivery date given in your e-mail? Please let us know! We're here to help! ^FD,493314,493316
781684,AmazonHelp,False,Thu Oct 12 06:48:52 +0000 2017,@214881 I'm sorry to know about this. May I know what if you have requested for a return from here: https://t.co/3yqvLnyTxi? ^SH,,781685
241722,AmazonHelp,False,Sun Oct 08 06:15:28 +0000 2017,"@173403 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 3/3 ^PS",,241723
2664437,AmazonHelp,False,Sun Nov 26 22:02:31 +0000 2017,@750751 Currently this item is out of stock. The item page states that it usually ships within 1 to 3 weeks. Let us know if it doesn't arrive by the estimated delivery date! ^BE,,2664438
2263201,AmazonHelp,False,Tue Nov 21 02:14:40 +0000 2017,"@658860 Con mucho gusto, estamos para servirte. ^JQ",,2263200
1883371,AmazonHelp,False,Wed Oct 18 11:40:37 +0000 2017,@562035 You can sign in to Amazon.jp with the same email address and password.^CD,1883372,1883370
724893,AmazonHelp,False,Wed Oct 11 04:27:40 +0000 2017,"@293627 I'm sorry to hear about the problem with your device. For electronics, we have a 10-day return policy. Request (1/2) ^GK",,724892
1118634,AmazonHelp,False,Tue Oct 24 05:03:26 +0000 2017,@383924 I understand your frustration. You can see your available return options here: https://t.co/nQJkUpOZxe ^DG,,1118635
231501,AmazonHelp,False,Thu Oct 05 10:40:00 +0000 2017,"@171135 Hier müssen wir dich bitten, mit dem Sonos Support in Kontakt zu treten.Danke! ^RS",231502,231503
1651209,AmazonHelp,False,Mon Nov 06 07:45:53 +0000 2017,"@504283 Sorry to know that, kindly report this activity to our support team here: https://t.co/HQhpS2qeEd. We'll look into it. ^PS",,1651206
579859,AmazonHelp,False,Sun Dec 03 11:32:50 +0000 2017,"@256568 We're sorry to hear that. If you have requested an invite, we will honor your request and send you an invite. Due to heavy demand, we send limited number of invites each week. Keep an eye on your inbox. ^VH",,579860
2538118,AmazonHelp,False,Thu Nov 16 09:36:27 +0000 2017,@636806 Mi spiace! Hai già segnalato l'accaduto al Servizio Clienti? ^CS,2538119,2538120
1001044,AmazonHelp,False,Sat Oct 14 12:47:29 +0000 2017,"@356982 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.(2/2) ^RI",,1001043
272457,AmazonHelp,False,Fri Oct 06 03:35:46 +0000 2017,@181033 a new order with the fastest shipping speed and we'll ensure to deliver it asap. (3/3) ^VM,272460,272453
2115557,AmazonHelp,False,Wed Nov 08 19:24:00 +0000 2017,@623656 No problem! Let us know whenever we can be of service! ^JZ,,2115556
2727078,AmazonHelp,False,Tue Oct 31 18:40:00 +0000 2017,@764728 Je vous prie de remplir le formulaire suivant afin d'étudier votre dossier : https://t.co/HtUowg2UGX. ^MA,,2727076
1007734,AmazonHelp,False,Sun Oct 22 20:10:33 +0000 2017,"@358468 Sorry for the poor experience! Without giving account info, can you tell us what's going on? We are here to help! ^AD",1007735,1007736
1377426,AmazonHelp,False,Sat Oct 28 03:09:24 +0000 2017,@440653 Apologies for the delay in the delivery. I'd like to look into this. Kindly fill this 1/2 ^SC,,1377425
2939185,AmazonHelp,False,Wed Nov 29 13:21:32 +0000 2017,@812375 grazie per il riscontro! Ti ricordo che puoi modificare le impostazioni sulla privacy del tuo profilo YouTube per visualizzare annunci basati sui tuoi interessi. Buona giornata! ^AP,2939186,2939182
1353597,AmazonHelp,False,Fri Oct 27 20:12:31 +0000 2017,@435672 Hey James! I'm sorry your game hasn't arrived. Does the tracking still say out for delivery or has it updated?,1353598,1353595
657931,AmazonHelp,False,Wed Nov 22 23:46:01 +0000 2017,"@273032 Olá, Carol! Conta para nós, dessa coleção qual livro é seu favorito?. Ficamos curiosos. 🤔 ^NB",657932,657930
1381178,AmazonHelp,False,Sat Oct 28 06:01:28 +0000 2017,"@441478 We regret for the trouble you have with the payments, call us here: https://t.co/vlvfJr4nN9 &amp; we'll check this for you. ^MJ",1381179,1381180
2663319,AmazonHelp,False,Sun Nov 19 09:16:00 +0000 2017,"@750548 I realize this is a gift order for a special occasion, and I'm so sorry about the inconvenience. Kindly report this to our support team here:https://t.co/vlvfJr4nN9 and we'll assist you in the best way possible. ^EM",2663320,2663317
479320,AmazonHelp,False,Fri Dec 01 20:52:00 +0000 2017,"@228911 Fictio debido al número de seguimiento te recomendamos ocultar esa información por seguridad. Para confirmar detalles de entrega se podría realizar unicamente a través de Servicio al Cliente, por favor contactanos a través de este enlace: https://t.co/OjvUxwnzPe ^ PC",,479319
1099283,AmazonHelp,False,Sun Oct 15 06:40:00 +0000 2017,@378251 I'm sorry the item hasn't been picked yet. I'd like to look into the issue and set things right. Please provide your 1/2 ^SH,,1094203
1570851,AmazonHelp,False,Sat Nov 04 17:28:00 +0000 2017,"@484391 Hi, Charlie. When you visit this order here: https://t.co/aaDyEz1VgE, do you see a yellow ""Get help with order?"" button? ^LB",1570852,1570853
2608114,AmazonHelp,False,Mon Oct 30 21:49:00 +0000 2017,@737748 I'm sorry for the delay. Our team would like to review this for you. Please provide your info here: https://t.co/wlp2DfovIy ^RA,,2608115
2198814,AmazonHelp,False,Thu Nov 09 17:24:27 +0000 2017,@643147 Apologies for the ordeal. We've responded to your concern via DM. Kindly refer. ^VN,2198813,2198815
641752,AmazonHelp,False,Wed Nov 22 20:59:34 +0000 2017,"@272303 That is strange, sorry for any inconvenience! Can you confirm the Amazon site the Gift Card is for (.com/.co.uk/etc) ? Also, confirm that you're following these steps to redeem: https://t.co/aVJDPZWCWL if you would please, just for troubleshooting purposes. ^JE","641753,641754",641750
381698,AmazonHelp,False,Mon Oct 09 10:10:46 +0000 2017,"@206513 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^HR",,381699
1031874,AmazonHelp,False,Mon Oct 23 05:11:50 +0000 2017,"@364157 Bonjour, je suis désolée pr cela. Vous devez envoyer les documents par Fax ou par courrier (adresse indiquée dans l'email). ^SM",1031875,1031876
1374071,AmazonHelp,False,Sat Oct 28 01:05:12 +0000 2017,@439823 Oh no! I'm sorry the game didn't arrive! Please contact us here so we can look into this further: https://t.co/hApLpMlfHN ^CN,,1374069
2298715,AmazonHelp,False,Sun Nov 12 15:31:36 +0000 2017,"@667257 I get your concern. However, as informed we ensure to deliver all orders as per the delivery estimates we wouldn't be able to promise an early delivery. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public. ^KH",,2298712
356740,AmazonHelp,False,Sun Oct 08 15:20:00 +0000 2017,"@200707 We are grateful to you for your love and support. BTW have checked our sale, last few hours tic toc tic toc? ^HA",,356741
1259306,AmazonHelp,False,Thu Oct 26 09:13:25 +0000 2017,"@415051 Hi Matt, sorry to hear that. Has the driver entered your house in the past? Does this happen with a particular carrier? ^JJ",1259307,1259308
2917231,AmazonHelp,False,Tue Nov 28 23:54:30 +0000 2017,"@807455 Olá! Lamentamos pelo acontecido com seu box. Neste caso, você pode verificar as informações no site sobre devolução de itens, acessando o seguinte link: https://t.co/Bw54xYtP0K. ^NB",2917232,2917233
693851,AmazonHelp,False,Thu Nov 23 15:09:37 +0000 2017,"@285436 Birthday, Thanksgiving AND THEN CHRISTMAS!!! Well played kiddo! Well played! ^FR",,693852
832921,AmazonHelp,False,Fri Oct 13 06:48:00 +0000 2017,"@297942 N'ayant pas accès à votre compte depuis Twitter, je vous invite à vérifier cela auprès de notre SAV. ^ARC",832922,832910
96835,AmazonHelp,False,Wed Nov 29 22:15:00 +0000 2017,"@137136 I'm sorry to hear about this! What device are you using? Are you having trouble with any other downloaded music, or just one song? ^JS",96834,96836
2882646,AmazonHelp,False,Tue Nov 28 09:55:30 +0000 2017,@799769 Sorry to hear that Judy. Can I ask if you were provided with a reason for the change in delivery date?^TI,2882647,2882648
99863,AmazonHelp,False,Thu Nov 30 17:29:02 +0000 2017,"@137867 Have you tried reaching out to the carrier? If so, what options or insight was provided? ^MH",99864,99861
1581375,AmazonHelp,False,Sat Nov 04 19:47:27 +0000 2017,@486822 Sorry for the trouble! I've responded to your DM with some troubleshooting tips. ^DW,,1581376
1120431,AmazonHelp,False,Tue Oct 24 06:26:31 +0000 2017,"@384339 Also, as this a social medial platform, please don't provide order details. We consider it personal information.^HR",,1120429
1400583,AmazonHelp,False,Sat Oct 28 17:33:00 +0000 2017,"@445655 If it doesn't arrive, we're happy to look into all available options at: https://t.co/hApLpMlfHN ^LI",,1400581
1356274,AmazonHelp,False,Fri Oct 27 19:27:31 +0000 2017,"@219266 Looks like the error has been rectified. Kindly check. Also, you may try clearing the cache if the issue still persists.^SQ",,1356275
980068,AmazonHelp,False,Fri Nov 03 05:08:00 +0000 2017,@308220 to them over Twitter. Kindly drop in the relevant details using the link provided above and we'll reach out to you. 2/2 ^AB,,980069
21543,AmazonHelp,False,Thu Nov 02 04:00:00 +0000 2017,"@120701 I get your concern, please check for an email from our team here: https://t.co/NTkrxpsbHJ. ^PS",21544,21542
1574446,AmazonHelp,False,Tue Oct 17 06:59:31 +0000 2017,@433809 When was the last time you used it ? Have you checked your Spam/Junk folder for any emails form Amazon ? ^TD,,1574443
1777305,AmazonHelp,False,Wed Nov 08 00:18:01 +0000 2017,"@534053 I'm glad you received your Xbox One X! Is your package okay? Is there any damage from the rain, needing to be addressed? ^GM",1777306,1777307
999151,AmazonHelp,False,Sun Oct 22 17:04:00 +0000 2017,"@356584 Hola, sin brindar información personal o de tu cuenta dinos, ¿qué ha sucedido? ^KS",999152,999153
2288082,AmazonHelp,False,Sun Nov 12 12:39:35 +0000 2017,@650086 Hi Tota- Which site did you place your order with? Was tracking provided? ^NV,"2288083,2288084",2288085
1875483,AmazonHelp,False,Wed Oct 18 09:42:24 +0000 2017,"@559888 Hi, please get in touch with us here: https://t.co/CbXcovIr9l we will help you out ^AS",1875484,1875485
1209058,AmazonHelp,False,Thu Oct 26 06:29:29 +0000 2017,@403726 I appreciate your patience and understanding in this regard. We are working on it and get back to you at the earliest. ^SC,1209059,1209057
2859800,AmazonHelp,False,Mon Nov 27 22:40:00 +0000 2017,"@794321 I'm sorry you haven't received a call back yet. Did we tell you an expected time we'd contact you again? Without disclosing your personal information, will you tell us more about your issue? ^SK",2859801,2858180
1399828,AmazonHelp,False,Thu Oct 19 16:37:02 +0000 2017,@445490 I'm sorry your item arrived like this. We'd like to look into this with you. Please contact us here: https://t.co/JzP7hlA23B ^KP,,1399829
1209811,AmazonHelp,False,Wed Oct 25 11:29:17 +0000 2017,"@389292 I'm sorry that you haven't received your package yet. I’d like to take a closer look and help you, please fill (1/2) ^SY",,1209810
1716717,AmazonHelp,False,Sat Oct 28 23:59:26 +0000 2017,@519855 It's not unusual for items to ship the same day they're delivered. If the order doesn't arrive please let us know.  ^LR,,1716715
365272,AmazonHelp,False,Sun Oct 08 21:15:01 +0000 2017,@202520 I have checked and you will be able to resume the video from where u left. (1/2)^SQ,,365269
1113855,AmazonHelp,False,Tue Oct 24 03:20:00 +0000 2017,@150681 I'm sorry for the trouble. Kindly share your details in the link provided earlier and we'll reach out to you. ^GK,,1113853
2435968,AmazonHelp,False,Sun Oct 29 14:59:00 +0000 2017,"@375780 We don't accept remorse returns. If there is any problem, please go through smart check app here: https://t.co/vDdNNprLnk ^JS",,2435969
545697,AmazonHelp,False,Sat Dec 02 17:13:28 +0000 2017,@246870 Entendi. Nesse caso recomendo dar uma olhada nas seguintes informações: https://t.co/QGj1WlyTaa. ^AZ,"545698,545699",545700
2964049,AmazonHelp,False,Wed Nov 29 21:59:31 +0000 2017,"@803944 Yes! We're here to help, Bethany! Were you able to contact us using the link ^CO provided? If so, what was advised? ^FR",,2964050
2279465,AmazonHelp,False,Sat Nov 11 19:30:00 +0000 2017,"@648477 I'm sorry to here that, We’d like to help you; please fill this form: https://t.co/beaaDm0muc and We’ll contact you soon. ^BA",2279466,861247
102968,AmazonHelp,False,Fri Dec 01 07:52:52 +0000 2017,@138645 Avez-vous reçu un retour par notre service?,102969,102967
2870724,AmazonHelp,False,Tue Nov 28 02:20:28 +0000 2017,@797124 |ω・).｡oO( 素敵な一日・・！） SK,,2870725
388795,AmazonHelp,False,Tue Oct 03 09:44:29 +0000 2017,@207999 Apologies for the trouble. Have you tried reporting this to our support team here: https://t.co/2t6DQoUmNZ ? ^AB,388796,388797
861238,AmazonHelp,False,Fri Oct 20 06:24:00 +0000 2017,@190745 We haven't received your details yet. Kindly share them from the link provided above and we'll connect with you. ^SA,861237,861239
2820544,AmazonHelp,False,Mon Nov 27 06:15:59 +0000 2017,@786140 We'd like to look into this for you. Please reach out to us via phone or chat here: https://t.co/ynDKAt9dnY ^BE,,2820545
1577273,AmazonHelp,False,Sat Nov 04 18:33:00 +0000 2017,"@485840 I'm unable to comprehend your concern, Humaid. Could you please elaborate so that we can assist you accordingly? ^NK",1577274,1577275
261260,AmazonHelp,False,Thu Oct 05 21:34:31 +0000 2017,@172012 Thanks for letting us know! Please contact us if you suspect suspicious activity on your account as well as your bank. ^TG,,261261
833924,AmazonHelp,False,Fri Oct 13 07:25:28 +0000 2017,"@318593 You are welcome, Raj! Could you confirm if you have provided your details? Please keep us posted. ^SF",,226175
248083,AmazonHelp,False,Wed Oct 04 00:52:00 +0000 2017,@174940 Thanks for the inquiry. 4K is only available on certain TV models. More information here: https://t.co/Yg15nuRxl6 ^BH,248082,248084
2863335,AmazonHelp,False,Mon Nov 27 23:43:00 +0000 2017,"@795363 If you would like to speak with member from our support team, please select either the 'Chat' or 'e-mail' option through this link after providing info about the issue: https://t.co/hApLpM3Ejd ^WM",,2863336
2447418,AmazonHelp,False,Wed Nov 15 02:23:36 +0000 2017,@266394 I do understand your frustration! We would love to have a member of our team look into this with you. Please give us more information here: https://t.co/Q8SOhzWjs7. ^LM,,2447379
2767520,AmazonHelp,False,Tue Nov 21 11:24:00 +0000 2017,"@683416 Ohh la chance, je veux la même :) alors c'est quoi le rituel aujourd'hui ? :p",2767521,2767522
2917203,AmazonHelp,False,Wed Nov 29 00:15:13 +0000 2017,"@807449 Thank you for the information. We’d like to gather your feedback so we can make improvements for future orders. You can leave carrier feedback here through this link: https://t.co/5GtHBQzEZS, or with us personally here: https://t.co/CYqkdUakWJ ^TN","2917204,2917205",2917201
2758118,AmazonHelp,False,Tue Nov 21 04:56:33 +0000 2017,@632890 The links will work for your Canadian Fire stick. ^BT,2758119,2758116
38817,AmazonHelp,False,Wed Nov 01 14:50:34 +0000 2017,"@120265 Being a social media platform, we will not have access to your account details, Mahraj. ^KS 1/3",,38815
1731194,AmazonHelp,False,Tue Nov 07 12:52:00 +0000 2017,@504355 here : https://t.co/GIJyeYqKE0 and we'll reach out to you soon at the earliest. (2/2) ^AS,,1731193
1809416,AmazonHelp,False,Wed Oct 18 02:57:35 +0000 2017,@426195 Glad to know about that. Happy Shopping :) ^AK,,1809417
1567097,AmazonHelp,False,Tue Oct 17 06:43:29 +0000 2017,@414137 These limits can’t be increased. Items with quantity restrictions have very high demand or a limited supply and 1/3^AH,,1567094
77422,AmazonHelp,False,Fri Dec 01 06:10:00 +0000 2017,@133250 We've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww and write back to the email. We will respond on the same. ^GK,"77423,77424",77421
2882510,AmazonHelp,False,Tue Nov 28 10:12:28 +0000 2017,"@477788 Glad to hear that, Melsey! I hope you have an awesome day :) ^HS",,2882511
2304137,AmazonHelp,False,Thu Oct 19 21:05:59 +0000 2017,"@668553 Sorry for any inconvenience! Have you contacted us to seek further insight or options? Let us know, we're here for you! ^JE",2304138,2304139
465772,AmazonHelp,False,Fri Dec 01 04:48:25 +0000 2017,"@225820 Oh no, Caroline! Unfortunately we are not able to see account information in Twitter. Please click here:  https://t.co/hApLpMlfHN so that a team member can further assist you. ^TL",465773,465774
2260630,AmazonHelp,False,Sat Nov 11 08:26:38 +0000 2017,"@396545 Hey, I'm sorry about that! Please contact us again regarding that. ^AT",,2260629
1741065,AmazonHelp,False,Tue Nov 07 17:01:00 +0000 2017,@525283 I'm sorry your order arrived this way! Was anything inside your package damaged? ^VS,1741066,1741067
2296057,AmazonHelp,False,Sun Nov 12 21:18:53 +0000 2017,@666648 I'm sorry for any difficulties. Without disclosing your personal information. Will you tell us more about the issue you're experiencing with creating an Amazon Pay account? What suggestions were offered when you spoke to support? ^SK,,2296058
2704930,AmazonHelp,False,Sun Nov 19 22:53:58 +0000 2017,@759705 Wow! That is some serious over packaging! Leave us feedback that goes straight to the appropriate department using this:  https://t.co/fxgZ6hTrFA ^CH,,2704931
69720,AmazonHelp,False,Tue Nov 28 16:42:28 +0000 2017,"@131794 I get your concern about the order, Talha. We ship &amp; deliver orders as per the estimates shared with you. Please wait till the estimates, I'm positive your order should be delivered soon. Appreciate your understanding. ^KH",69719,69721
29942,AmazonHelp,False,Wed Nov 01 11:43:37 +0000 2017,@122588 I'm sorry to hear that Heather. Have you been given any advice since the issue began? ^DC,29943,29944
1119994,AmazonHelp,False,Tue Oct 24 05:59:00 +0000 2017,"@384242 I'd like to take a closer look into this, please share your details on the link here: https://t.co/GIJyeYqKE0. 2/2 ^PS",,1119995
518826,AmazonHelp,False,Sat Dec 02 02:07:26 +0000 2017,@239700 I'm so sorry for the poor experience you've had with us! Are you experiencing any problems with a current order being delivered by AMZL? ^AR,,518827
2630075,AmazonHelp,False,Fri Nov 17 18:36:41 +0000 2017,@742726 Thanks for the information. Please send us your details here so our Social Media team can look into this issue: https://t.co/RrzNMcb3Cj ^GG,2630076,2630072
2146474,AmazonHelp,False,Thu Oct 19 09:46:46 +0000 2017,@630979 Sorry for the hassle Ainul. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,,2146475
2487011,AmazonHelp,False,Wed Nov 15 16:30:57 +0000 2017,@333059 The link ^ME provided should route you to the Contact Us page on our site. You'll then have the option to send an e-mail for more information. ^LI,"2487012,2487013",2487014
2438414,AmazonHelp,False,Tue Nov 14 21:50:28 +0000 2017,@699424 Uh oh! I'm sorry you haven't received your package yet. We'd like to help if we can! What does the current tracking say on your order. You can see it here: https://t.co/hApLpMlfHN,2438412,2438415
350589,AmazonHelp,False,Sun Oct 08 10:40:00 +0000 2017,@199411 We have replied to you DM. ^MJ,,350590
801549,AmazonHelp,False,Sun Oct 08 09:14:23 +0000 2017,"@311000 Hi, sorry to hear that. Can you tell us a bit more w/o sharing any personal or acc info? ^JJ",,801550
2208273,AmazonHelp,False,Thu Nov 09 22:10:25 +0000 2017,@645576 I'm sorry for the trouble Jon! Did we miss the delivery date shown on your order? You can check the information here: https://t.co/Y5jpI9gRhE . ^LJ,2208274,2208275
1530915,AmazonHelp,False,Tue Oct 17 01:43:40 +0000 2017,"@474947 I'm sorry to hear this. Just to confirm, is your account with https://t.co/nUUp5MLhYl, .co.uk or a different Amazon site? ^LI",1530916,1530917
990732,AmazonHelp,False,Sat Oct 14 11:26:26 +0000 2017,@354686 We hear you! I've passed on your comments as feedback to our app developing team. ^RI,,990268
781193,AmazonHelp,False,Fri Oct 13 07:03:05 +0000 2017,@274981 I'll be sure to pass your comments as feedback to our concerned team for review. ^GS,,781192
1187105,AmazonHelp,False,Tue Oct 24 23:46:27 +0000 2017,"@399146 We can't access your orders here, but we want to look into this for you. What was the estimated delivery date for your order?^NS",1187106,1187107
3654,AmazonHelp,False,Wed Nov 22 10:13:29 +0000 2017,"@116586 Hi, you can edit your order at any time before it enters the dispatch process. To do this please check out our help page: https://t.co/wRa3FyXyBb ^KI",,3655
1379544,AmazonHelp,False,Sat Oct 28 04:35:52 +0000 2017,"@441155 time of delivery. Alternatively, you can contact our support team here: https://t.co/rS49hgaADF for assistance. (2/2) ^SY",,1379545
2943191,AmazonHelp,False,Wed Nov 29 14:56:55 +0000 2017,"@813112 2/2 Cela nous permettra d'effectuer toutes les vérifications requises et, prendre toutes les mesures nécessaires par conséquent. 
^SA",2943193,2943189
2303007,AmazonHelp,False,Sun Nov 12 19:15:25 +0000 2017,"@668272 I understand your frustration, Jay. Can you confirm which site you're using? i.e., .com, .fr, .uk. We'd be happy to help! ^SK",2303008,2303005
1215399,AmazonHelp,False,Wed Oct 25 17:13:32 +0000 2017,"@405204 I'm sorry about this experience! Have you set your safe place yet? If not, check here:https://t.co/y6Akv5kGXX ^TR",1215400,1215401
23964,AmazonHelp,False,Wed Nov 01 09:45:00 +0000 2017,@121152 Sorry to hear that. We'll be happy to look into that for you. Please reach out to us here: https://t.co/JzP7hlA23B ^RS,"23965,23966",23963
494123,AmazonHelp,False,Fri Dec 01 17:15:00 +0000 2017,"@232821 Hi Raj, without going into any personal account info could you please tell us more about this? ^HS",494124,494125
1513577,AmazonHelp,False,Tue Oct 17 00:08:33 +0000 2017,"@471213 I'm sorry, currently there is not an option to download a movie to a PC through Amazon. ^JA",1513578,1513579
